"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.wrongwrong.extra.ser.value_class.A_1P.call","thrpt",1,9,1773913.692474,39184.685209,"ops/s"
"org.wrongwrong.extra.ser.value_class.E_5P.call","thrpt",1,9,723910.739952,44633.656977,"ops/s"
"org.wrongwrong.extra.ser.value_class.T_20P.call","thrpt",1,9,194752.408330,2604.256038,"ops/s"
