"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.wrongwrong.extra.ser.value_class.A_1P.call","ss",1,5,123.511830,15.174920,"ms/op"
"org.wrongwrong.extra.ser.value_class.E_5P.call","ss",1,5,120.641159,15.672787,"ms/op"
"org.wrongwrong.extra.ser.value_class.T_20P.call","ss",1,5,135.349264,21.738559,"ms/op"
